price_model,k,box_lo,box_hi,delivery_start,total_charge_MWh,total_discharge_MWh,sat_hours,total_cost
single,0,0.25,0.75,2018-04-02 00:00:00+00:00,10.526315789473685,9.5,0,3223.1446107075976
single,0,0.3,0.7,2018-04-02 00:00:00+00:00,10.526315789473685,9.5,0,3223.1446107075976
single,0,0.35,0.65,2018-04-02 00:00:00+00:00,10.526315789473685,9.5,0,3223.1446107075976
dual,0,0.05,0.95,2018-04-02 00:00:00+00:00,10.393134460724923,9.379803850804244,3,3369.809666840256
dual,0,0.1,0.9,2018-04-02 00:00:00+00:00,9.778207808344531,8.730985761654368,5,3392.4937113884107
dual,0,0.15,0.85,2018-04-02 00:00:00+00:00,9.70322840787245,8.650006832310936,5,3368.906052303472
dual,0,0.2,0.8,2018-04-02 00:00:00+00:00,9.126901039667613,8.093899824638958,5,3333.6018339437996
dual,0,0.25,0.75,2018-04-02 00:00:00+00:00,8.970092467684008,7.9565184092751595,6,3347.9050548819346
dual,0,0.3,0.7,2018-04-02 00:00:00+00:00,9.523232426869408,8.305996622642922,7,3337.3493139791426
dual,0,0.35,0.65,2018-04-02 00:00:00+00:00,11.369033854590723,10.289656419713902,11,3516.7909427948666
single,0,0.05,0.95,2018-04-03 00:00:00+00:00,10.421052631578949,9.405000000000001,0,2517.0471470258185
single,0,0.1,0.9,2018-04-03 00:00:00+00:00,10.421052631578949,9.405000000000001,0,2517.0471470258185
single,0,0.15,0.85,2018-04-03 00:00:00+00:00,10.421052631578949,9.405000000000001,0,2517.0471470258185
single,0,0.2,0.8,2018-04-03 00:00:00+00:00,10.421052631578949,9.405000000000001,0,2517.0471470258185
single,0,0.25,0.75,2018-04-03 00:00:00+00:00,10.421052631578949,9.405000000000001,0,2517.0471470258185
single,0,0.3,0.7,2018-04-03 00:00:00+00:00,10.421052631578949,9.405000000000001,0,2517.0471470258185
single,0,0.35,0.65,2018-04-03 00:00:00+00:00,10.421052631578949,9.405000000000001,0,2517.0471470258185
dual,0,0.05,0.95,2018-04-03 00:00:00+00:00,10.660333808132854,9.620951261839902,3,2950.584623715799
dual,0,0.1,0.9,2018-04-03 00:00:00+00:00,10.529435103532762,9.50281518093832,4,2940.171152354201
dual,0,0.15,0.85,2018-04-03 00:00:00+00:00,8.46838125478326,7.661913687720739,7,2951.358591228711
dual,0,0.2,0.8,2018-04-03 00:00:00+00:00,7.644637186165465,7.620722082160746,9,2997.244206946926
dual,0,0.25,0.75,2018-04-03 00:00:00+00:00,10.304108906394791,10.303788175799925,9,3023.414216584867
dual,0,0.3,0.7,2018-04-03 00:00:00+00:00,11.228309194096443,11.211377294335751,11,3024.7787069772553
dual,0,0.35,0.65,2018-04-03 00:00:00+00:00,19.856074389184933,16.67843547704984,17,3373.5946821016764
single,0,0.05,0.95,2018-04-04 00:00:00+00:00,8.421052631578949,7.6,0,2935.919080051535
single,0,0.1,0.9,2018-04-04 00:00:00+00:00,8.421052631578949,7.6,0,2935.919080051535
single,0,0.15,0.85,2018-04-04 00:00:00+00:00,8.421052631578949,7.6,0,2935.919080051535
single,0,0.2,0.8,2018-04-04 00:00:00+00:00,8.421052631578949,7.6,0,2935.919080051535
single,0,0.25,0.75,2018-04-04 00:00:00+00:00,8.421052631578949,7.6,0,2935.919080051535
single,0,0.3,0.7,2018-04-04 00:00:00+00:00,8.421052631578949,7.6,0,2935.919080051535
single,0,0.35,0.65,2018-04-04 00:00:00+00:00,8.421052631578949,7.6,0,2935.919080051535
dual,0,0.05,0.95,2018-04-04 00:00:00+00:00,8.73060390740584,7.600367121541804,1,3027.5597719027905
dual,0,0.1,0.9,2018-04-04 00:00:00+00:00,7.762752290585823,6.2527512899410045,8,3055.697946578309
dual,0,0.15,0.85,2018-04-04 00:00:00+00:00,6.929604089923595,5.454991827223344,13,3053.9174800376204
dual,0,0.2,0.8,2018-04-04 00:00:00+00:00,6.505610121531028,5.293121237678784,13,3034.2092705603573
dual,0,0.25,0.75,2018-04-04 00:00:00+00:00,7.28581361572054,5.959517963473955,15,3025.6045831772226
dual,0,0.3,0.7,2018-04-04 00:00:00+00:00,8.158571331801863,6.09728392754606,14,3058.4216572325545
dual,0,0.35,0.65,2018-04-04 00:00:00+00:00,8.10442251262892,7.255004217229181,19,3030.308247858068
single,0,0.05,0.95,2018-04-05 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2335.256643873845
single,0,0.1,0.9,2018-04-05 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2335.256643873845
single,0,0.15,0.85,2018-04-05 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2335.256643873845
single,0,0.2,0.8,2018-04-05 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2335.256643873845
single,0,0.25,0.75,2018-04-05 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2335.256643873845
single,0,0.3,0.7,2018-04-05 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2335.256643873845
single,0,0.35,0.65,2018-04-05 00:00:00+00:00,10.315789473684212,9.309999999999999,0,2335.256643873845
dual,0,0.05,0.95,2018-04-05 00:00:00+00:00,11.522360097203883,10.425934796904576,2,2540.5001353737807
dual,0,0.1,0.9,2018-04-05 00:00:00+00:00,11.124974394166152,10.039413015227371,4,2525.305831322892
dual,0,0.15,0.85,2018-04-05 00:00:00+00:00,11.15633860546289,10.034826254553241,8,2481.6542937186887
dual,0,0.2,0.8,2018-04-05 00:00:00+00:00,10.603462905627392,9.891794897048943,10,2491.289862825808
dual,0,0.25,0.75,2018-04-05 00:00:00+00:00,11.028610071439363,10.119376060440386,10,2528.40969082963
dual,0,0.3,0.7,2018-04-05 00:00:00+00:00,12.17239784872228,11.172230406996686,13,2549.865234967014
dual,0,0.35,0.65,2018-04-05 00:00:00+00:00,16.854750944398447,15.306412727319596,15,2680.699102631995
single,0,0.05,0.95,2018-04-06 00:00:00+00:00,10.31578947368421,9.309999999999999,0,2913.6275131503457
single,0,0.1,0.9,2018-04-06 00:00:00+00:00,10.31578947368421,9.309999999999999,0,2913.6275131503457
single,0,0.15,0.85,2018-04-06 00:00:00+00:00,10.31578947368421,9.309999999999999,0,2913.6275131503457
single,0,0.2,0.8,2018-04-06 00:00:00+00:00,10.31578947368421,9.309999999999999,0,2913.6275131503457
single,0,0.25,0.75,2018-04-06 00:00:00+00:00,10.31578947368421,9.309999999999999,0,2913.6275131503457
single,0,0.3,0.7,2018-04-06 00:00:00+00:00,10.31578947368421,9.309999999999999,0,2913.6275131503457
single,0,0.35,0.65,2018-04-06 00:00:00+00:00,10.31578947368421,9.309999999999999,0,2913.6275131503457
dual,0,0.05,0.95,2018-04-06 00:00:00+00:00,11.396614911188639,10.285444957347748,0,3058.8280148611484
dual,0,0.1,0.9,2018-04-06 00:00:00+00:00,11.051255297178667,9.973757905703748,0,3064.0023319014254
dual,0,0.15,0.85,2018-04-06 00:00:00+00:00,10.598547241208731,9.56518888519088,2,3055.0908622702527
dual,0,0.2,0.8,2018-04-06 00:00:00+00:00,10.47883033966324,9.412276594633125,7,3050.5129895396944
dual,0,0.25,0.75,2018-04-06 00:00:00+00:00,9.81593043986361,8.506349735580297,10,3037.8731077731886
dual,0,0.3,0.7,2018-04-06 00:00:00+00:00,9.343641281937558,7.75126018388022,8,3045.607974339419
dual,0,0.35,0.65,2018-04-06 00:00:00+00:00,13.112855119602933,10.73097634575484,15,3285.1178254778824
single,0,0.05,0.95,2018-04-07 00:00:00+00:00,10.31578947368421,9.309999999999999,0,3156.730275084044
single,0,0.1,0.9,2018-04-07 00:00:00+00:00,10.31578947368421,9.309999999999999,0,3156.730275084044
single,0,0.15,0.85,2018-04-07 00:00:00+00:00,10.31578947368421,9.309999999999999,0,3156.730275084044
single,0,0.2,0.8,2018-04-07 00:00:00+00:00,10.31578947368421,9.309999999999999,0,3156.730275084044
single,0,0.25,0.75,2018-04-07 00:00:00+00:00,10.31578947368421,9.309999999999999,0,3156.730275084044
single,0,0.3,0.7,2018-04-07 00:00:00+00:00,10.31578947368421,9.309999999999999,0,3156.730275084044
single,0,0.35,0.65,2018-04-07 00:00:00+00:00,10.31578947368421,9.309999999999999,0,3156.730275084044
dual,0,0.05,0.95,2018-04-07 00:00:00+00:00,9.815085121078482,9.041281976050145,4,3614.2280605701862
dual,0,0.1,0.9,2018-04-07 00:00:00+00:00,9.730841195949585,9.170061684322313,7,3601.071924115491
dual,0,0.15,0.85,2018-04-07 00:00:00+00:00,9.453630445499495,8.919400162728964,7,3589.49057625933
dual,0,0.2,0.8,2018-04-07 00:00:00+00:00,9.352023501616799,8.857914819433981,8,3574.894101765779
dual,0,0.25,0.75,2018-04-07 00:00:00+00:00,9.987920568720263,9.314332000610271,10,3604.671925944659
dual,0,0.3,0.7,2018-04-07 00:00:00+00:00,10.012339664092796,9.432358309364854,13,3602.700733739229
dual,0,0.35,0.65,2018-04-07 00:00:00+00:00,18.0270521312029,14.954668425262192,17,3933.9701927129345
single,0,0.05,0.95,2018-04-08 00:00:00+00:00,10.526315789473685,9.5,0,2342.751678570492
single,0,0.1,0.9,2018-04-08 00:00:00+00:00,10.526315789473685,9.5,0,2342.751678570492
single,0,0.15,0.85,2018-04-08 00:00:00+00:00,10.526315789473685,9.5,0,2342.751678570492
single,0,0.2,0.8,2018-04-08 00:00:00+00:00,10.526315789473685,9.5,0,2342.751678570492
single,0,0.25,0.75,2018-04-08 00:00:00+00:00,10.526315789473685,9.5,0,2342.751678570492
single,0,0.3,0.7,2018-04-08 00:00:00+00:00,10.526315789473685,9.5,0,2342.751678570492
single,0,0.35,0.65,2018-04-08 00:00:00+00:00,10.526315789473685,9.5,0,2342.751678570492
dual,0,0.05,0.95,2018-04-08 00:00:00+00:00,11.153701993909625,10.27750817301487,6,2827.941569890476
dual,0,0.1,0.9,2018-04-08 00:00:00+00:00,10.32584960791062,9.53715669453859,6,2818.4285480975336
dual,0,0.15,0.85,2018-04-08 00:00:00+00:00,10.081483581672614,9.398163734596592,5,2814.4569588580134
dual,0,0.2,0.8,2018-04-08 00:00:00+00:00,10.221553360709795,9.441574745190035,7,2906.7111419538433
dual,0,0.25,0.75,2018-04-08 00:00:00+00:00,12.990450211316563,11.867423700468185,8,2897.7382653732193
dual,0,0.3,0.7,2018-04-08 00:00:00+00:00,15.757775755621466,14.421103689891432,10,2960.6184008318846
dual,0,0.35,0.65,2018-04-08 00:00:00+00:00,20.70695557732678,17.860220815057296,15,3043.2420317102105
single,0,0.05,0.95,2018-04-09 00:00:00+00:00,10.105263157894736,9.12,0,3998.3226803872703
single,0,0.1,0.9,2018-04-09 00:00:00+00:00,10.105263157894736,9.12,0,3998.32268038727
single,0,0.15,0.85,2018-04-09 00:00:00+00:00,10.105263157894736,9.12,0,3998.32268038727
single,0,0.2,0.8,2018-04-09 00:00:00+00:00,10.105263157894736,9.12,0,3998.32268038727
single,0,0.25,0.75,2018-04-09 00:00:00+00:00,10.105263157894736,9.12,0,3998.3226803872703
single,0,0.3,0.7,2018-04-09 00:00:00+00:00,10.105263157894736,9.12,0,3998.3226803872703
single,0,0.35,0.65,2018-04-09 00:00:00+00:00,10.105263157894736,9.12,0,3998.32268038727
dual,0,0.05,0.95,2018-04-09 00:00:00+00:00,8.787893133847005,7.778768462930603,5,4060.5509633375345
dual,0,0.1,0.9,2018-04-09 00:00:00+00:00,9.26015697638441,7.5446894432363685,10,4108.1264512991
dual,0,0.15,0.85,2018-04-09 00:00:00+00:00,8.87626796162893,6.832773400204693,11,4141.390761246672
dual,0,0.2,0.8,2018-04-09 00:00:00+00:00,9.252525855450196,6.85955897298431,15,4168.792229768768
dual,0,0.25,0.75,2018-04-09 00:00:00+00:00,8.180903872464235,5.709782011536137,15,4192.058024340571
dual,0,0.3,0.7,2018-04-09 00:00:00+00:00,7.389474213944805,6.177137086921188,15,4075.030967504123
dual,0,0.35,0.65,2018-04-09 00:00:00+00:00,4.515823215140453,3.5672074293466807,20,4226.0140650587855
single,0,0.05,0.95,2018-04-10 00:00:00+00:00,8.421052631578949,7.6,0,3189.847233724547
single,0,0.1,0.9,2018-04-10 00:00:00+00:00,8.421052631578949,7.6,0,3189.847233724547
single,0,0.15,0.85,2018-04-10 00:00:00+00:00,8.421052631578949,7.6,0,3189.847233724547
single,0,0.2,0.8,2018-04-10 00:00:00+00:00,8.421052631578949,7.6,0,3189.847233724547
single,0,0.25,0.75,2018-04-10 00:00:00+00:00,8.421052631578949,7.6,0,3189.847233724547
single,0,0.3,0.7,2018-04-10 00:00:00+00:00,8.421052631578949,7.6,0,3189.847233724547
single,0,0.35,0.65,2018-04-10 00:00:00+00:00,8.421052631578949,7.6,0,3189.847233724547
dual,0,0.05,0.95,2018-04-10 00:00:00+00:00,8.552305961165082,7.9602853383685215,2,3576.6163038855348
dual,0,0.1,0.9,2018-04-10 00:00:00+00:00,7.848551491434448,7.469913741222035,2,3562.4247635234115
dual,0,0.15,0.85,2018-04-10 00:00:00+00:00,7.182411086564825,6.95020369064955,4,3562.2540048846754
dual,0,0.2,0.8,2018-04-10 00:00:00+00:00,6.925491281536196,6.7398801815289655,5,3561.039025656586
dual,0,0.25,0.75,2018-04-10 00:00:00+00:00,8.463654771759582,8.476768626284265,10,3691.0872881115197
dual,0,0.3,0.7,2018-04-10 00:00:00+00:00,9.127460097534538,9.20717990912724,13,3885.5210312073104
dual,0,0.35,0.65,2018-04-10 00:00:00+00:00,16.824642007467183,15.164830775362006,17,3962.467686570211
single,0,0.05,0.95,2018-04-11 00:00:00+00:00,10.537396121883656,9.51,0,1382.0419746734183
single,0,0.1,0.9,2018-04-11 00:00:00+00:00,10.537396121883656,9.51,0,1382.0419746734183
single,0,0.15,0.85,2018-04-11 00:00:00+00:00,10.537396121883656,9.51,0,1382.0419746734183
single,0,0.2,0.8,2018-04-11 00:00:00+00:00,10.537396121883656,9.51,0,1382.0419746734183
single,0,0.25,0.75,2018-04-11 00:00:00+00:00,10.537396121883656,9.51,0,1382.0419746734183
single,0,0.3,0.7,2018-04-11 00:00:00+00:00,10.537396121883656,9.51,0,1382.0419746734183
single,0,0.35,0.65,2018-04-11 00:00:00+00:00,10.537396121883656,9.51,0,1382.0419746734183
dual,0,0.05,0.95,2018-04-11 00:00:00+00:00,10.679618530111554,10.929377147354856,7,3114.135697418398
dual,0,0.1,0.9,2018-04-11 00:00:00+00:00,10.198797167434812,10.37811005171108,7,3075.230956199085
dual,0,0.15,0.85,2018-04-11 00:00:00+00:00,9.909449747592443,9.872093633209312,9,3011.148837974776
dual,0,0.2,0.8,2018-04-11 00:00:00+00:00,9.720494212348749,9.946793170260765,11,3061.5586419656775
dual,0,0.25,0.75,2018-04-11 00:00:00+00:00,10.929486793660386,11.763861831278499,14,3130.1264131873295
dual,0,0.3,0.7,2018-04-11 00:00:00+00:00,15.132783015702872,15.06656434463162,14,3276.510026508259
dual,0,0.35,0.65,2018-04-11 00:00:00+00:00,25.21712749938597,22.853457568195836,16,3236.080462504193
single,0,0.05,0.95,2018-04-12 00:00:00+00:00,12.105263157894736,10.925,0,1789.4340670435345
single,0,0.1,0.9,2018-04-12 00:00:00+00:00,12.105263157894736,10.925,0,1789.4340670435345
single,0,0.15,0.85,2018-04-12 00:00:00+00:00,12.105263157894736,10.925,0,1789.4340670435345
single,0,0.2,0.8,2018-04-12 00:00:00+00:00,12.105263157894736,10.925,0,1789.4340670435345
single,0,0.25,0.75,2018-04-12 00:00:00+00:00,12.105263157894736,10.925,0,1789.4340670435345
single,0,0.3,0.7,2018-04-12 00:00:00+00:00,12.105263157894736,10.925,0,1789.4340670435345
single,0,0.35,0.65,2018-04-12 00:00:00+00:00,12.105263157894736,10.925,0,1789.4340670435345
dual,0,0.05,0.95,2018-04-12 00:00:00+00:00,12.418772990124697,11.27807410505508,4,2964.1840233363164
dual,0,0.1,0.9,2018-04-12 00:00:00+00:00,12.203154047844448,11.192704909451367,4,2927.0295741690256
dual,0,0.15,0.85,2018-04-12 00:00:00+00:00,11.932473763457804,11.04182376331007,6,2927.860251112753
dual,0,0.2,0.8,2018-04-12 00:00:00+00:00,11.675116274131984,10.94726124006596,8,2916.430444479999
dual,0,0.25,0.75,2018-04-12 00:00:00+00:00,14.028845388943287,13.0071087605312,11,3018.502032169477
dual,0,0.3,0.7,2018-04-12 00:00:00+00:00,18.184989276553186,16.780374047798578,13,3032.695042267398
dual,0,0.35,0.65,2018-04-12 00:00:00+00:00,27.461172791062232,24.851129904738155,18,3412.7943212346536
single,0,0.05,0.95,2018-04-13 00:00:00+00:00,10.637119113573409,9.6,0,3294.9639301093544
single,0,0.1,0.9,2018-04-13 00:00:00+00:00,10.637119113573409,9.6,0,3294.9639301093544
single,0,0.15,0.85,2018-04-13 00:00:00+00:00,10.637119113573409,9.6,0,3294.9639301093544
single,0,0.2,0.8,2018-04-13 00:00:00+00:00,10.637119113573409,9.6,0,3294.9639301093544
single,0,0.25,0.75,2018-04-13 00:00:00+00:00,10.637119113573409,9.6,0,3294.9639301093544
single,0,0.3,0.7,2018-04-13 00:00:00+00:00,10.637119113573409,9.6,0,3294.9639301093544
single,0,0.35,0.65,2018-04-13 00:00:00+00:00,10.637119113573409,9.6,0,3294.9639301093544
dual,0,0.05,0.95,2018-04-13 00:00:00+00:00,10.195282829502665,9.17409040232121,2,3597.0196878468164
dual,0,0.1,0.9,2018-04-13 00:00:00+00:00,9.909411957353035,8.864597481147376,4,3607.1199169952065
dual,0,0.15,0.85,2018-04-13 00:00:00+00:00,9.747408294976005,8.820717005782328,8,3635.3704503622
dual,0,0.2,0.8,2018-04-13 00:00:00+00:00,9.409276761792418,8.619264576384433,9,3660.4064447913433
dual,0,0.25,0.75,2018-04-13 00:00:00+00:00,10.509769530467517,10.116167116264897,12,3729.0368961528543
dual,0,0.3,0.7,2018-04-13 00:00:00+00:00,9.93387647263521,9.801529208215623,13,3848.812392468084
dual,0,0.35,0.65,2018-04-13 00:00:00+00:00,20.02767954747668,17.43602630943466,20,3922.041073726992
single,0,0.05,0.95,2018-04-14 00:00:00+00:00,10.526315789473685,9.5,0,1888.239703226297
single,0,0.1,0.9,2018-04-14 00:00:00+00:00,10.526315789473685,9.5,0,1888.239703226297
single,0,0.15,0.85,2018-04-14 00:00:00+00:00,10.526315789473685,9.5,0,1888.239703226297
single,0,0.2,0.8,2018-04-14 00:00:00+00:00,10.526315789473685,9.5,0,1888.239703226297
single,0,0.25,0.75,2018-04-14 00:00:00+00:00,10.526315789473685,9.5,0,1888.239703226297
single,0,0.3,0.7,2018-04-14 00:00:00+00:00,10.526315789473685,9.5,0,1888.239703226297
single,0,0.35,0.65,2018-04-14 00:00:00+00:00,10.526315789473685,9.5,0,1888.239703226297
dual,0,0.05,0.95,2018-04-14 00:00:00+00:00,10.66344488051092,9.669242280004717,1,2323.314266681931
dual,0,0.1,0.9,2018-04-14 00:00:00+00:00,11.43850538909607,10.40871474168074,2,2324.161201284426
dual,0,0.15,0.85,2018-04-14 00:00:00+00:00,11.414686526634814,10.424716384928807,2,2316.7250957506676
dual,0,0.2,0.8,2018-04-14 00:00:00+00:00,11.950281192521443,10.838999567263453,4,2324.721168003266
dual,0,0.25,0.75,2018-04-14 00:00:00+00:00,13.365962208391771,12.096081967681648,9,2426.9133797951135
dual,0,0.3,0.7,2018-04-14 00:00:00+00:00,14.424139835138686,13.284432816502528,10,2434.7269226294125
dual,0,0.35,0.65,2018-04-14 00:00:00+00:00,21.81688956764752,19.939089549289058,17,2550.110831058793
single,0,0.05,0.95,2018-04-15 00:00:00+00:00,10.315789473684212,9.31,0,2876.779913481173
single,0,0.1,0.9,2018-04-15 00:00:00+00:00,10.315789473684212,9.31,0,2876.779913481173
single,0,0.15,0.85,2018-04-15 00:00:00+00:00,10.315789473684212,9.31,0,2876.779913481173
single,0,0.2,0.8,2018-04-15 00:00:00+00:00,10.315789473684212,9.31,0,2876.779913481173
single,0,0.25,0.75,2018-04-15 00:00:00+00:00,10.315789473684212,9.31,0,2876.779913481173
single,0,0.3,0.7,2018-04-15 00:00:00+00:00,10.315789473684212,9.31,0,2876.779913481173
single,0,0.35,0.65,2018-04-15 00:00:00+00:00,10.315789473684212,9.31,0,2876.779913481173
dual,0,0.05,0.95,2018-04-15 00:00:00+00:00,10.681086813866566,9.647008981954059,1,2955.4313504285606
dual,0,0.1,0.9,2018-04-15 00:00:00+00:00,10.953830737873524,9.885832240930855,0,2954.9150610738625
dual,0,0.15,0.85,2018-04-15 00:00:00+00:00,10.78255824867204,9.731258819426515,0,2947.616402229882
dual,0,0.2,0.8,2018-04-15 00:00:00+00:00,10.452023153926357,9.422983652125975,1,2943.2506760070455
dual,0,0.25,0.75,2018-04-15 00:00:00+00:00,10.028548482997557,8.910023335206018,7,2956.5497408060583
dual,0,0.3,0.7,2018-04-15 00:00:00+00:00,10.279321204481592,9.035816186274518,7,2946.94296928979
dual,0,0.35,0.65,2018-04-15 00:00:00+00:00,14.60629485577127,12.269779160725456,15,3261.5451633408757
single,0,0.05,0.95,2018-04-16 00:00:00+00:00,12.315789473684212,11.115,0,2124.2569619613378
single,0,0.1,0.9,2018-04-16 00:00:00+00:00,12.315789473684212,11.115,0,2124.2569619613378
single,0,0.15,0.85,2018-04-16 00:00:00+00:00,12.315789473684212,11.115,0,2124.2569619613378
single,0,0.2,0.8,2018-04-16 00:00:00+00:00,12.315789473684212,11.115,0,2124.2569619613378
single,0,0.25,0.75,2018-04-16 00:00:00+00:00,12.315789473684212,11.115,0,2124.2569619613378
single,0,0.3,0.7,2018-04-16 00:00:00+00:00,12.315789473684212,11.115,0,2124.2569619613378
single,0,0.35,0.65,2018-04-16 00:00:00+00:00,12.315789473684212,11.115,0,2124.2569619613378
dual,0,0.05,0.95,2018-04-16 00:00:00+00:00,12.117254763033404,10.935822423637648,2,2392.10256849571
dual,0,0.1,0.9,2018-04-16 00:00:00+00:00,11.753225490803082,10.607286005449781,5,2384.0915077716886
dual,0,0.15,0.85,2018-04-16 00:00:00+00:00,11.75345795100716,10.651458006914922,6,2372.9955328273527
dual,0,0.2,0.8,2018-04-16 00:00:00+00:00,12.087532549867266,11.228023825493947,13,2410.3834767702583
dual,0,0.25,0.75,2018-04-16 00:00:00+00:00,13.054185345422283,12.135217794353222,12,2435.9135600537516
dual,0,0.3,0.7,2018-04-16 00:00:00+00:00,14.459576416811933,13.36440574984529,14,2448.083530786924
dual,0,0.35,0.65,2018-04-16 00:00:00+00:00,22.809970987498556,19.58562765376048,17,2742.6836691161197
single,0,0.05,0.95,2018-04-17 00:00:00+00:00,10.31578947368421,9.31,0,3217.0330182340817
single,0,0.1,0.9,2018-04-17 00:00:00+00:00,10.31578947368421,9.31,0,3217.0330182340813
single,0,0.15,0.85,2018-04-17 00:00:00+00:00,10.31578947368421,9.31,0,3217.0330182340813
single,0,0.2,0.8,2018-04-17 00:00:00+00:00,10.31578947368421,9.31,0,3217.0330182340817
single,0,0.25,0.75,2018-04-17 00:00:00+00:00,10.31578947368421,9.31,0,3217.0330182340817
single,0,0.3,0.7,2018-04-17 00:00:00+00:00,10.31578947368421,9.31,0,3217.0330182340813
single,0,0.35,0.65,2018-04-17 00:00:00+00:00,10.31578947368421,9.31,0,3217.0330182340813
dual,0,0.05,0.95,2018-04-17 00:00:00+00:00,11.02254232533624,9.913928095903081,4,3361.585880159859
dual,0,0.1,0.9,2018-04-17 00:00:00+00:00,10.517442769053776,9.342481644092103,4,3364.751137829643
dual,0,0.15,0.85,2018-04-17 00:00:00+00:00,10.340206890285655,9.060460540151267,11,3371.7061990187913
